"INDICATOR","HFAMDB_389"

"HFAMDB_389","Infectious and parasitic diseases, number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"SRB","","TOTAL","MALE","2011","251"
"SRB","","TOTAL","MALE","2012","251"
"SRB","","TOTAL","MALE","2013","330"
"SRB","","TOTAL","MALE","2014","305"
"SRB","","TOTAL","MALE","2015","316"
"SRB","","TOTAL","MALE","2016","317"
"SRB","","TOTAL","MALE","2017","317"
"SVK","","TOTAL","MALE","1992","121"
"SVK","","TOTAL","MALE","1993","113"
"SVK","","TOTAL","MALE","1994","143"
"SVK","","TOTAL","MALE","1995","104"
"SVK","","TOTAL","MALE","1996","107"
"SVK","","TOTAL","MALE","1997","110"
"SVK","","TOTAL","MALE","1998","64"
"SVK","","TOTAL","MALE","1999","86"
"SVK","","TOTAL","MALE","2000","96"
"SVK","","TOTAL","MALE","2001","99"
"SVK","","TOTAL","MALE","2002","117"
"SVK","","TOTAL","MALE","2003","151"
"SVK","","TOTAL","MALE","2004","138"
"SVK","","TOTAL","MALE","2005","117"
"SVK","","TOTAL","MALE","2006","143"
"SVK","","TOTAL","MALE","2007","146"
"SVK","","TOTAL","MALE","2008","154"
"SVK","","TOTAL","MALE","2009","171"
"SVK","","TOTAL","MALE","2010","186"
"SVK","","TOTAL","MALE","2012","100"
"SVK","","TOTAL","MALE","2013","166"
"SVK","","TOTAL","MALE","2014","168"
"SVN","","TOTAL","MALE","1985","68"
"SVN","","TOTAL","MALE","1986","80"
"SVN","","TOTAL","MALE","1987","83"
"SVN","","TOTAL","MALE","1988","73"
"SVN","","TOTAL","MALE","1989","90"
"SVN","","TOTAL","MALE","1990","76"
"SVN","","TOTAL","MALE","1991","66"
"SVN","","TOTAL","MALE","1992","71"
"SVN","","TOTAL","MALE","1993","65"
"SVN","","TOTAL","MALE","1994","39"
"SVN","","TOTAL","MALE","1995","53"
"SVN","","TOTAL","MALE","1996","42"
"SVN","","TOTAL","MALE","1997","45"
"SVN","","TOTAL","MALE","1998","67"
"SVN","","TOTAL","MALE","1999","58"
"SVN","","TOTAL","MALE","2000","55"
"SVN","","TOTAL","MALE","2001","67"
"SVN","","TOTAL","MALE","2002","64"
"SVN","","TOTAL","MALE","2003","52"
"SVN","","TOTAL","MALE","2004","56"
"SVN","","TOTAL","MALE","2005","81"
"SVN","","TOTAL","MALE","2006","61"
"SVN","","TOTAL","MALE","2007","73"
"SVN","","TOTAL","MALE","2008","67"
"SVN","","TOTAL","MALE","2009","38"
"SVN","","TOTAL","MALE","2010","42"
"SVN","","TOTAL","MALE","2011","32"
"SVN","","TOTAL","MALE","2012","38"
"SVN","","TOTAL","MALE","2013","47"
"SVN","","TOTAL","MALE","2014","67"
"SVN","","TOTAL","MALE","2015","56"
"SVN","","TOTAL","MALE","2016","46"
"SVN","","TOTAL","MALE","2017","41"
"SWE","","TOTAL","MALE","1969","430"
"SWE","","TOTAL","MALE","1970","437"
"SWE","","TOTAL","MALE","1971","383"
"SWE","","TOTAL","MALE","1972","358"
"SWE","","TOTAL","MALE","1973","374"
"SWE","","TOTAL","MALE","1974","400"
"SWE","","TOTAL","MALE","1975","384"
"SWE","","TOTAL","MALE","1976","381"
"SWE","","TOTAL","MALE","1977","344"
"SWE","","TOTAL","MALE","1978","309"
"SWE","","TOTAL","MALE","1979","301"
"SWE","","TOTAL","MALE","1980","326"
"SWE","","TOTAL","MALE","1981","302"
"SWE","","TOTAL","MALE","1982","280"
"SWE","","TOTAL","MALE","1983","317"
"SWE","","TOTAL","MALE","1984","291"
"SWE","","TOTAL","MALE","1985","329"
"SWE","","TOTAL","MALE","1986","304"
"SWE","","TOTAL","MALE","1987","244"
"SWE","","TOTAL","MALE","1988","325"
"SWE","","TOTAL","MALE","1989","287"
"SWE","","TOTAL","MALE","1990","316"
"SWE","","TOTAL","MALE","1991","315"
"SWE","","TOTAL","MALE","1992","329"
"SWE","","TOTAL","MALE","1993","370"
"SWE","","TOTAL","MALE","1994","298"
"SWE","","TOTAL","MALE","1995","358"
"SWE","","TOTAL","MALE","1996","446"
"SWE","","TOTAL","MALE","1997","413"
"SWE","","TOTAL","MALE","1998","458"
"SWE","","TOTAL","MALE","1999","506"
"SWE","","TOTAL","MALE","2000","493"
"SWE","","TOTAL","MALE","2001","500"
"SWE","","TOTAL","MALE","2002","547"
"SWE","","TOTAL","MALE","2003","572"
"SWE","","TOTAL","MALE","2004","550"
"SWE","","TOTAL","MALE","2005","667"
"SWE","","TOTAL","MALE","2006","639"
"SWE","","TOTAL","MALE","2007","775"
"SWE","","TOTAL","MALE","2008","809"
"SWE","","TOTAL","MALE","2009","892"
"SWE","","TOTAL","MALE","2010","935"
"SWE","","TOTAL","MALE","2011","960"
"SWE","","TOTAL","MALE","2012","1106"
"SWE","","TOTAL","MALE","2013","1063"
"SWE","","TOTAL","MALE","2014","1046"
"SWE","","TOTAL","MALE","2015","1149"
"SWE","","TOTAL","MALE","2016","961"
"SWE","","TOTAL","MALE","2017","1015"
"TJK","","TOTAL","MALE","1981","2954"
"TJK","","TOTAL","MALE","1982","2913"
"TJK","","TOTAL","MALE","1985","2418"
"TJK","","TOTAL","MALE","1986","1963"
"TJK","","TOTAL","MALE","1987","2040"
"TJK","","TOTAL","MALE","1988","2379"
"TJK","","TOTAL","MALE","1989","2318"
"TJK","","TOTAL","MALE","1990","2134"
"TJK","","TOTAL","MALE","1991","2523"
"TJK","","TOTAL","MALE","1992","3100"
"TJK","","TOTAL","MALE","1993","3898"
"TJK","","TOTAL","MALE","1994","2815"
"TJK","","TOTAL","MALE","1995","2054"
"TJK","","TOTAL","MALE","1996","1915"
"TJK","","TOTAL","MALE","1997","1670"
"TJK","","TOTAL","MALE","1998","1318"
"TJK","","TOTAL","MALE","1999","1165"
"TJK","","TOTAL","MALE","2000","1076"
"TJK","","TOTAL","MALE","2001","1064"
"TJK","","TOTAL","MALE","2002","959"
"TJK","","TOTAL","MALE","2003","911"
"TJK","","TOTAL","MALE","2004","736"
"TJK","","TOTAL","MALE","2005","790"
"TKM","","TOTAL","MALE","1981","1177"
"TKM","","TOTAL","MALE","1982","1060"
"TKM","","TOTAL","MALE","1985","1371"
"TKM","","TOTAL","MALE","1986","1554"
"TKM","","TOTAL","MALE","1987","1666"
"TKM","","TOTAL","MALE","1988","1769"
"TKM","","TOTAL","MALE","1989","1557"
"TKM","","TOTAL","MALE","1990","1402"
"TKM","","TOTAL","MALE","1991","1387"
"TKM","","TOTAL","MALE","1992","1303"
"TKM","","TOTAL","MALE","1993","1683"
"TKM","","TOTAL","MALE","1994","1735"
"TKM","","TOTAL","MALE","1995","1870"
"TKM","","TOTAL","MALE","1996","1823"
"TKM","","TOTAL","MALE","1997","1695"
"TKM","","TOTAL","MALE","1998","1380"
"TKM","","TOTAL","MALE","1999","1101"
"TKM","","TOTAL","MALE","2000","1114"
"TKM","","TOTAL","MALE","2001","1086"
"TKM","","TOTAL","MALE","2002","774"
"TKM","","TOTAL","MALE","2003","778"
"TKM","","TOTAL","MALE","2004","702"
"TKM","","TOTAL","MALE","2005","727"
"TKM","","TOTAL","MALE","2006","647"
"TKM","","TOTAL","MALE","2007","634"
"TKM","","TOTAL","MALE","2008","602"
"TKM","","TOTAL","MALE","2009","699"
"TKM","","TOTAL","MALE","2010","721"
"TKM","","TOTAL","MALE","2011","606"
"TKM","","TOTAL","MALE","2012","501"
"TKM","","TOTAL","MALE","2013","505"
"TUR","","TOTAL","MALE","2009","2573"
"TUR","","TOTAL","MALE","2010","2732"
"TUR","","TOTAL","MALE","2011","2738"
"TUR","","TOTAL","MALE","2012","2957"
"TUR","","TOTAL","MALE","2013","3428"
"TUR","","TOTAL","MALE","2014","3656"
"TUR","","TOTAL","MALE","2015","4307"
"TUR","","TOTAL","MALE","2016","4494"
"UKR","","TOTAL","MALE","1981","5582"
"UKR","","TOTAL","MALE","1982","5532"
"UKR","","TOTAL","MALE","1985","5585"
"UKR","","TOTAL","MALE","1986","4680"
"UKR","","TOTAL","MALE","1987","4715"
"UKR","","TOTAL","MALE","1988","4666"
"UKR","","TOTAL","MALE","1989","4553"
"UKR","","TOTAL","MALE","1990","4609"
"UKR","","TOTAL","MALE","1991","5036"
"UKR","","TOTAL","MALE","1992","5384"
"UKR","","TOTAL","MALE","1993","5973"
"UKR","","TOTAL","MALE","1994","6488"
"UKR","","TOTAL","MALE","1995","7975"
"UKR","","TOTAL","MALE","1996","8647"
"UKR","","TOTAL","MALE","1997","8852"
"UKR","","TOTAL","MALE","1998","8101"
"UKR","","TOTAL","MALE","1999","9890"
"UKR","","TOTAL","MALE","2000","10839"
"UKR","","TOTAL","MALE","2001","10827"
"UKR","","TOTAL","MALE","2002","9694"
"UKR","","TOTAL","MALE","2003","10075"
"UKR","","TOTAL","MALE","2004","10233"
"UKR","","TOTAL","MALE","2005","13715"
"UKR","","TOTAL","MALE","2006","12728"
"UKR","","TOTAL","MALE","2007","12944"
"UKR","","TOTAL","MALE","2008","13215"
"UKR","","TOTAL","MALE","2009","11539"
"UKR","","TOTAL","MALE","2010","11036"
"UKR","","TOTAL","MALE","2011","10582"
"UKR","","TOTAL","MALE","2012","10226"
"UKR","","TOTAL","MALE","2014","8005"
"UKR","","TOTAL","MALE","2015","7218"
"UKR","","TOTAL","MALE","2017","6198"
"UZB","","TOTAL","MALE","1981","4023"
"UZB","","TOTAL","MALE","1982","4726"
"UZB","","TOTAL","MALE","1985","6012"
"UZB","","TOTAL","MALE","1986","7047"
"UZB","","TOTAL","MALE","1987","7433"
"UZB","","TOTAL","MALE","1988","6745"
"UZB","","TOTAL","MALE","1989","4974"
"UZB","","TOTAL","MALE","1990","4170"
"UZB","","TOTAL","MALE","1991","4159"
"UZB","","TOTAL","MALE","1992","4978"
"UZB","","TOTAL","MALE","1993","4629"
"UZB","","TOTAL","MALE","1994","4866"
"UZB","","TOTAL","MALE","1995","4587"
"UZB","","TOTAL","MALE","1996","4094"
"UZB","","TOTAL","MALE","1997","3714"
"UZB","","TOTAL","MALE","1998","3236"
"UZB","","TOTAL","MALE","1999","3068"
"UZB","","TOTAL","MALE","2000","3275"
"UZB","","TOTAL","MALE","2001","3313"
"UZB","","TOTAL","MALE","2002","3160"
"UZB","","TOTAL","MALE","2003","2923"
"UZB","","TOTAL","MALE","2004","2483"
"UZB","","TOTAL","MALE","2005","2552"
"UZB","","TOTAL","MALE","2009","2209"
"UZB","","TOTAL","MALE","2010","2126"
"UZB","","TOTAL","MALE","2011","2104"
"UZB","","TOTAL","MALE","2012","1989"
"UZB","","TOTAL","MALE","2013","1936"
"UZB","","TOTAL","MALE","2014","1987"
"UZB","","TOTAL","MALE","2015","1975"
"UZB","","TOTAL","MALE","2016","1841"
"ALB","","TOTAL","ALL","1987","357"
"ALB","","TOTAL","ALL","1988","285"
"ALB","","TOTAL","ALL","1989","457"
"ALB","","TOTAL","ALL","1992","238"
"ALB","","TOTAL","ALL","1993","342"
"ALB","","TOTAL","ALL","1994","305"
"ALB","","TOTAL","ALL","1995","144"
"ALB","","TOTAL","ALL","1996","147"
"ALB","","TOTAL","ALL","1997","111"
"ALB","","TOTAL","ALL","1998","109"
"ALB","","TOTAL","ALL","1999","86"
"ALB","","TOTAL","ALL","2000","75"
"ALB","","TOTAL","ALL","2001","99"
"ALB","","TOTAL","ALL","2002","100"
"ALB","","TOTAL","ALL","2003","104"
"ALB","","TOTAL","ALL","2004","101"
"ALB","","TOTAL","ALL","2005","83"
"ALB","","TOTAL","ALL","2006","89"
"ALB","","TOTAL","ALL","2007","63"
"ALB","","TOTAL","ALL","2008","58"
"ALB","","TOTAL","ALL","2009","28"
"AND","","TOTAL","ALL","2011","0"
"AND","","TOTAL","ALL","2012","4"
"AND","","TOTAL","ALL","2013","5"
"AND","","TOTAL","ALL","2014","2"
"AND","","TOTAL","ALL","2015","9"
"ARM","","TOTAL","ALL","1981","462"
"ARM","","TOTAL","ALL","1982","423"
"ARM","","TOTAL","ALL","1985","525"
"ARM","","TOTAL","ALL","1986","492"
"ARM","","TOTAL","ALL","1987","565"
"ARM","","TOTAL","ALL","1988","433"
"ARM","","TOTAL","ALL","1989","450"
"ARM","","TOTAL","ALL","1990","462"
"ARM","","TOTAL","ALL","1991","447"
"ARM","","TOTAL","ALL","1992","534"
"ARM","","TOTAL","ALL","1993","412"
"ARM","","TOTAL","ALL","1994","348"
"ARM","","TOTAL","ALL","1995","354"
"ARM","","TOTAL","ALL","1996","318"
"ARM","","TOTAL","ALL","1997","349"
"ARM","","TOTAL","ALL","1998","304"
"ARM","","TOTAL","ALL","1999","309"
"ARM","","TOTAL","ALL","2000","287"
"ARM","","TOTAL","ALL","2001","239"
"ARM","","TOTAL","ALL","2002","250"
"ARM","","TOTAL","ALL","2003","235"
"ARM","","TOTAL","ALL","2006","271"
"ARM","","TOTAL","ALL","2007","244"
"ARM","","TOTAL","ALL","2008","277"
"ARM","","TOTAL","ALL","2009","278"
"ARM","","TOTAL","ALL","2010","304"
"ARM","","TOTAL","ALL","2011","251"
"ARM","","TOTAL","ALL","2012","286"
"ARM","","TOTAL","ALL","2013","249"
"ARM","","TOTAL","ALL","2014","280"
"ARM","","TOTAL","ALL","2015","308"
"ARM","","TOTAL","ALL","2016","241"
"AUT","","TOTAL","ALL","1969","1374"
"AUT","","TOTAL","ALL","1970","1212"
"AUT","","TOTAL","ALL","1971","1185"
"AUT","","TOTAL","ALL","1972","1038"
"AUT","","TOTAL","ALL","1973","924"
"AUT","","TOTAL","ALL","1974","781"
"AUT","","TOTAL","ALL","1975","743"
"AUT","","TOTAL","ALL","1976","728"
"AUT","","TOTAL","ALL","1977","654"
"AUT","","TOTAL","ALL","1978","566"
"AUT","","TOTAL","ALL","1979","614"
"AUT","","TOTAL","ALL","1980","619"
"AUT","","TOTAL","ALL","1981","520"
"AUT","","TOTAL","ALL","1982","467"
"AUT","","TOTAL","ALL","1983","466"
"AUT","","TOTAL","ALL","1984","383"
"AUT","","TOTAL","ALL","1985","394"
"AUT","","TOTAL","ALL","1986","362"
"AUT","","TOTAL","ALL","1987","304"
"AUT","","TOTAL","ALL","1988","339"
"AUT","","TOTAL","ALL","1989","350"
"AUT","","TOTAL","ALL","1990","324"
"AUT","","TOTAL","ALL","1991","255"
"AUT","","TOTAL","ALL","1992","258"
"AUT","","TOTAL","ALL","1993","226"
"AUT","","TOTAL","ALL","1994","226"
"AUT","","TOTAL","ALL","1995","169"
"AUT","","TOTAL","ALL","1996","175"
"AUT","","TOTAL","ALL","1997","205"
"AUT","","TOTAL","ALL","1998","274"
"AUT","","TOTAL","ALL","1999","342"
"AUT","","TOTAL","ALL","2000","308"
"AUT","","TOTAL","ALL","2001","297"
"AUT","","TOTAL","ALL","2002","490"
"AUT","","TOTAL","ALL","2003","579"
"AUT","","TOTAL","ALL","2004","538"
"AUT","","TOTAL","ALL","2005","635"
"AUT","","TOTAL","ALL","2006","545"
"AUT","","TOTAL","ALL","2007","564"
"AUT","","TOTAL","ALL","2008","649"
"AUT","","TOTAL","ALL","2009","667"
"AUT","","TOTAL","ALL","2010","648"
"AUT","","TOTAL","ALL","2011","678"
"AUT","","TOTAL","ALL","2012","664"
"AUT","","TOTAL","ALL","2013","736"
"AUT","","TOTAL","ALL","2014","712"
"AUT","","TOTAL","ALL","2015","838"
"AUT","","TOTAL","ALL","2016","867"
"AUT","","TOTAL","ALL","2017","894"
"AZE","","TOTAL","ALL","1981","2450"
"AZE","","TOTAL","ALL","1982","2162"
"AZE","","TOTAL","ALL","1985","2252"
"AZE","","TOTAL","ALL","1986","2229"
"AZE","","TOTAL","ALL","1987","2188"
"AZE","","TOTAL","ALL","1988","1795"
"AZE","","TOTAL","ALL","1989","2119"
"AZE","","TOTAL","ALL","1990","1896"
"AZE","","TOTAL","ALL","1991","1500"
"AZE","","TOTAL","ALL","1992","1643"
"AZE","","TOTAL","ALL","1993","1900"
"AZE","","TOTAL","ALL","1994","2131"
"AZE","","TOTAL","ALL","1995","2279"
"AZE","","TOTAL","ALL","1996","1933"
"AZE","","TOTAL","ALL","1997","1894"
"AZE","","TOTAL","ALL","1998","1726"
"AZE","","TOTAL","ALL","1999","1828"
"AZE","","TOTAL","ALL","2000","1574"
"AZE","","TOTAL","ALL","2001","1532"
"AZE","","TOTAL","ALL","2002","1402"
"AZE","","TOTAL","ALL","2003","1302"
"AZE","","TOTAL","ALL","2004","1124"
"AZE","","TOTAL","ALL","2007","419"
"BEL","","TOTAL","ALL","1968","1349"
"BEL","","TOTAL","ALL","1969","1289"
"BEL","","TOTAL","ALL","1970","1215"
"BEL","","TOTAL","ALL","1971","1174"
"BEL","","TOTAL","ALL","1972","1138"
"BEL","","TOTAL","ALL","1973","1003"
"BEL","","TOTAL","ALL","1974","890"
"BEL","","TOTAL","ALL","1975","916"
"BEL","","TOTAL","ALL","1976","967"
"BEL","","TOTAL","ALL","1977","875"
"BEL","","TOTAL","ALL","1978","884"
"BEL","","TOTAL","ALL","1979","707"
"BEL","","TOTAL","ALL","1980","778"
"BEL","","TOTAL","ALL","1981","824"
"BEL","","TOTAL","ALL","1982","833"
"BEL","","TOTAL","ALL","1983","911"
"BEL","","TOTAL","ALL","1984","756"
"BEL","","TOTAL","ALL","1985","796"
"BEL","","TOTAL","ALL","1986","831"
"BEL","","TOTAL","ALL","1987","814"
"BEL","","TOTAL","ALL","1988","827"
"BEL","","TOTAL","ALL","1989","1000"
"BEL","","TOTAL","ALL","1990","1024"
"BEL","","TOTAL","ALL","1991","957"
"BEL","","TOTAL","ALL","1992","1054"
"BEL","","TOTAL","ALL","1993","1366"
"BEL","","TOTAL","ALL","1994","1354"
"BEL","","TOTAL","ALL","1995","1583"
"BEL","","TOTAL","ALL","1996","1303"
"BEL","","TOTAL","ALL","1997","1423"
"BEL","","TOTAL","ALL","1998","1388"
"BEL","","TOTAL","ALL","1999","1596"
"BEL","","TOTAL","ALL","2000","2062"
"BEL","","TOTAL","ALL","2001","2233"
"BEL","","TOTAL","ALL","2002","2430"
"BEL","","TOTAL","ALL","2003","2721"
"BEL","","TOTAL","ALL","2004","2649"
"BEL","","TOTAL","ALL","2005","2557"
"BEL","","TOTAL","ALL","2006","2299"
"BEL","","TOTAL","ALL","2007","2222"
"BEL","","TOTAL","ALL","2008","2293"
"BEL","","TOTAL","ALL","2009","2464"
"BEL","","TOTAL","ALL","2010","2506"
"BEL","","TOTAL","ALL","2011","2391"
"BEL","","TOTAL","ALL","2012","2587"
"BEL","","TOTAL","ALL","2013","2875"
"BEL","","TOTAL","ALL","2014","2510"
"BEL","","TOTAL","ALL","2015","2325"
"BEL","","TOTAL","ALL","2016","2098"
"BGR","","TOTAL","ALL","1968","1591"
"BGR","","TOTAL","ALL","1969","1594"
"BGR","","TOTAL","ALL","1970","1490"
"BGR","","TOTAL","ALL","1971","1288"
"BGR","","TOTAL","ALL","1972","1209"
"BGR","","TOTAL","ALL","1973","1218"
"BGR","","TOTAL","ALL","1974","1127"
"BGR","","TOTAL","ALL","1975","1061"
"BGR","","TOTAL","ALL","1976","987"
"BGR","","TOTAL","ALL","1977","941"
"BGR","","TOTAL","ALL","1978","907"
"BGR","","TOTAL","ALL","1979","793"
"BGR","","TOTAL","ALL","1980","637"
"BGR","","TOTAL","ALL","1981","725"
"BGR","","TOTAL","ALL","1982","715"
"BGR","","TOTAL","ALL","1983","734"
"BGR","","TOTAL","ALL","1984","679"
"BGR","","TOTAL","ALL","1985","633"
"BGR","","TOTAL","ALL","1986","700"
"BGR","","TOTAL","ALL","1987","677"
"BGR","","TOTAL","ALL","1988","623"
"BGR","","TOTAL","ALL","1989","575"
"BGR","","TOTAL","ALL","1990","530"
"BGR","","TOTAL","ALL","1991","542"
"BGR","","TOTAL","ALL","1992","595"
"BGR","","TOTAL","ALL","1993","635"
"BGR","","TOTAL","ALL","1994","760"
"BGR","","TOTAL","ALL","1995","612"
"BGR","","TOTAL","ALL","1996","635"
"BGR","","TOTAL","ALL","1997","737"
"BGR","","TOTAL","ALL","1998","775"
"BGR","","TOTAL","ALL","1999","685"
"BGR","","TOTAL","ALL","2000","724"
"BGR","","TOTAL","ALL","2001","688"
"BGR","","TOTAL","ALL","2002","604"
"BGR","","TOTAL","ALL","2003","639"
"BGR","","TOTAL","ALL","2004","619"
"BGR","","TOTAL","ALL","2005","650"
"BGR","","TOTAL","ALL","2006","624"
"BGR","","TOTAL","ALL","2007","710"
"BGR","","TOTAL","ALL","2008","639"
"BGR","","TOTAL","ALL","2009","587"
"BGR","","TOTAL","ALL","2010","602"
"BGR","","TOTAL","ALL","2011","520"
"BGR","","TOTAL","ALL","2012","626"
"BGR","","TOTAL","ALL","2013","518"
"BGR","","TOTAL","ALL","2014","458"
"BGR","","TOTAL","ALL","2015","602"
"BIH","","TOTAL","ALL","1985","543"
"BIH","","TOTAL","ALL","1986","505"
"BIH","","TOTAL","ALL","1987","511"
"BIH","","TOTAL","ALL","1988","471"
"BIH","","TOTAL","ALL","1989","429"
"BIH","","TOTAL","ALL","1990","373"
"BIH","","TOTAL","ALL","1991","363"
"BIH","","TOTAL","ALL","2011","299"
"BIH","","TOTAL","ALL","2014","294"
"BIH","","TOTAL","ALL","2016","415"
"BLR","","TOTAL","ALL","1981","1111"
"BLR","","TOTAL","ALL","1982","1082"
"BLR","","TOTAL","ALL","1985","957"
"BLR","","TOTAL","ALL","1986","721"
"BLR","","TOTAL","ALL","1987","734"
"BLR","","TOTAL","ALL","1988","790"
"BLR","","TOTAL","ALL","1989","761"
"BLR","","TOTAL","ALL","1990","726"
"BLR","","TOTAL","ALL","1991","740"
"BLR","","TOTAL","ALL","1992","700"
"BLR","","TOTAL","ALL","1993","819"
"BLR","","TOTAL","ALL","1994","785"
"BLR","","TOTAL","ALL","1995","929"
"BLR","","TOTAL","ALL","1996","899"
"BLR","","TOTAL","ALL","1997","897"
"BLR","","TOTAL","ALL","1998","951"
"BLR","","TOTAL","ALL","1999","1134"
"BLR","","TOTAL","ALL","2000","952"
"BLR","","TOTAL","ALL","2001","1064"
"BLR","","TOTAL","ALL","2002","1251"
"BLR","","TOTAL","ALL","2003","1304"
"BLR","","TOTAL","ALL","2004","1358"
"BLR","","TOTAL","ALL","2005","1541"
"BLR","","TOTAL","ALL","2007","1262"
"BLR","","TOTAL","ALL","2008","1143"
"BLR","","TOTAL","ALL","2009","1175"
"BLR","","TOTAL","ALL","2010","1191"
"BLR","","TOTAL","ALL","2011","1227"
"BLR","","TOTAL","ALL","2013","965"
"BLR","","TOTAL","ALL","2014","893"
"BLR","","TOTAL","ALL","2018","691"
"CHE","","TOTAL","ALL","1969","790"
"CHE","","TOTAL","ALL","1970","762"
"CHE","","TOTAL","ALL","1971","731"
"CHE","","TOTAL","ALL","1972","739"
"CHE","","TOTAL","ALL","1973","702"
"CHE","","TOTAL","ALL","1974","692"
"CHE","","TOTAL","ALL","1975","617"
"CHE","","TOTAL","ALL","1976","543"
"CHE","","TOTAL","ALL","1977","523"
"CHE","","TOTAL","ALL","1978","451"
"CHE","","TOTAL","ALL","1979","390"
"CHE","","TOTAL","ALL","1980","440"
"CHE","","TOTAL","ALL","1981","432"
"CHE","","TOTAL","ALL","1982","404"
"CHE","","TOTAL","ALL","1983","401"
"CHE","","TOTAL","ALL","1984","350"
"CHE","","TOTAL","ALL","1985","369"
"CHE","","TOTAL","ALL","1986","472"
"CHE","","TOTAL","ALL","1987","487"
"CHE","","TOTAL","ALL","1988","562"
"CHE","","TOTAL","ALL","1989","693"
"CHE","","TOTAL","ALL","1990","804"
"CHE","","TOTAL","ALL","1991","905"
"CHE","","TOTAL","ALL","1992","1147"
"CHE","","TOTAL","ALL","1993","1108"
"CHE","","TOTAL","ALL","1994","1143"
"CHE","","TOTAL","ALL","1995","1111"
"CHE","","TOTAL","ALL","1996","911"
"CHE","","TOTAL","ALL","1997","840"
"CHE","","TOTAL","ALL","1998","700"
"CHE","","TOTAL","ALL","1999","688"
"CHE","","TOTAL","ALL","2000","713"
"CHE","","TOTAL","ALL","2001","655"
"CHE","","TOTAL","ALL","2002","627"
"CHE","","TOTAL","ALL","2003","675"
"CHE","","TOTAL","ALL","2004","595"
"CHE","","TOTAL","ALL","2005","574"
"CHE","","TOTAL","ALL","2006","623"
"CHE","","TOTAL","ALL","2007","639"
"CHE","","TOTAL","ALL","2008","677"
"CHE","","TOTAL","ALL","2009","676"
"CHE","","TOTAL","ALL","2010","717"
"CHE","","TOTAL","ALL","2011","778"
"CHE","","TOTAL","ALL","2012","752"
"CHE","","TOTAL","ALL","2013","767"
"CYP","","TOTAL","ALL","1999","28"
"CYP","","TOTAL","ALL","2000","40"
"CYP","","TOTAL","ALL","2004","46"
"CYP","","TOTAL","ALL","2005","54"
"CYP","","TOTAL","ALL","2006","35"
"CYP","","TOTAL","ALL","2007","65"
"CYP","","TOTAL","ALL","2008","68"
"CYP","","TOTAL","ALL","2009","71"
"CYP","","TOTAL","ALL","2010","59"
"CYP","","TOTAL","ALL","2011","82"
"CYP","","TOTAL","ALL","2012","87"
"CYP","","TOTAL","ALL","2013","90"
"CYP","","TOTAL","ALL","2014","114"
"CYP","","TOTAL","ALL","2015","146"
"CYP","","TOTAL","ALL","2016","132"
"CZE","","TOTAL","ALL","1986","500"
"CZE","","TOTAL","ALL","1987","382"
"CZE","","TOTAL","ALL","1988","412"
"CZE","","TOTAL","ALL","1989","390"
"CZE","","TOTAL","ALL","1990","440"
"CZE","","TOTAL","ALL","1991","345"
"CZE","","TOTAL","ALL","1992","372"
"CZE","","TOTAL","ALL","1993","315"
"CZE","","TOTAL","ALL","1994","356"
"CZE","","TOTAL","ALL","1995","245"
"CZE","","TOTAL","ALL","1996","251"
"CZE","","TOTAL","ALL","1997","229"
"CZE","","TOTAL","ALL","1998","266"
